ticker,code,name,market,exchange,universe_source,merge_code,merge_exchange,source_name,source_description,price,volume,avg_volume_30d,market_cap,pe,pb,dividend_yield,roe,debt_to_equity,gross_margin,operating_margin,profit_margin,revenue_growth,earnings_growth,return_1m,return_3m,return_6m,return_12m,volatility_1m,beta_1y,source_code,source_symbol,source_exchange,avg_turnover_30d,price_status,fundamental_fields_present,fundamental_status,data_retrieved_at_utc,price_date,price_basis,price_source,fundamental_source,eligible,rank_return_1m,rank_return_3m,rank_return_6m,rank_return_12m,rank_avg_turnover_30d,rank_volatility_1m,beta_abs,rank_beta_abs,momentum_score,risk_score,liquidity_score,pre_score,earnings_yield,rank_earnings_yield,rank_dividend_yield,rank_roe,rank_gross_margin,rank_operating_margin,rank_profit_margin,rank_revenue_growth,rank_earnings_growth,rank_pb,rank_debt_to_equity,value_score,quality_score,growth_score,factor_coverage,total_score,flags,market_percentile,cross_market_score,market_rank,cross_market_rank,theme,theme_source,is_mortgage_reit,theme_rank,research_status,research_candidate,previous_market_rank,rank_change,daily_change
AUPH,AUPH,Aurinia Pharmaceuticals Inc - Common Shares,US,NASDAQ,Nasdaq Trader,AUPH,NASDAQ,AUPH,Aurinia Pharmaceuticals Inc,16.595,809430.0,944160.8666666667,2207984207.0,7.254644808743168,3.587123103493743,0.0,66.1177795439022,0.104309245621796,90.3578410758042,45.1505102614109,100.836899331336,19.75925662534958,434.9625818521984,-0.21046301864101108,-5.333713633770691,14.211975223675152,27.653846153846146,2.441252905983371,0.04220423,AUPH,NASDAQ:AUPH,NASDAQ,15668349.582333332,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7280754565522778,0.4742123218944411,0.6636564318683524,0.7670078266104756,0.5706510784116106,0.7812562713224964,0.04220423,0.9618243922041391,65.82380092313868,87.15403317633177,57.06510784116106,69.8425550241403,0.13784272371196146,0.9360178970917226,0.2698921597201982,0.9669660038486209,0.9523463077482721,0.9254539662312838,0.994263862332696,0.7439300744577533,0.9742388758782201,0.33499999999999996,0.7791201982651796,51.36366856039736,92.36300676852105,85.90844751679867,1.0,76.0600334505099,ok,98.54269892159721,98.54269892159721,51.0,80.0,Other,concentration_guard_keyword_v1,False,18.0,research_candidate,True,60.0,9.0,unchanged
MSIF,MSIF,"MSC Income Fund, Inc. Common Stock",US,NYSE,Nasdaq Trader,MSIF,NYSE,MSIF,"MSC Income Fund, Inc.",12.17,240847.0,203379.33333333334,551851454.0,5.705044065254079,0.7369812593598739,11.5036976170912,13.4628714015064,0.882986111111111,75.7710743273471,90.9088004090241,63.3086214609829,14.327675524802535,53.071182548794496,-4.69851213782302,6.010452961672469,-1.933924254633362,-11.297376093294464,2.0754553692535813,0.88507617,MSIF,NYSE:MSIF,NYSE,2475126.486666667,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5466586393738712,0.7152317880794702,0.4497290788681517,0.45334136062612884,0.35013102197137674,0.8462773429660847,0.88507617,0.5246132208157525,54.12402167369055,68.54452818909186,35.01310219713768,54.862510381057945,0.1752834839769926,0.9624161073825503,0.980763625765083,0.6667735728030789,0.8632229901782467,0.995221408091749,0.9847036328871893,0.6639689219812237,0.7671462027433924,0.93125,0.3605947955390335,95.81432443825445,77.41032798998596,71.5557562362308,1.0,76.01759683372363,ok,98.51355290002914,98.51355290002914,52.0,82.0,Other,concentration_guard_keyword_v1,False,19.0,research_candidate,True,45.0,-7.0,unchanged
APUR,APUR,Aperture AC - Class A Ordinary Shares,US,NASDAQ,Nasdaq Trader,APUR,NASDAQ,APUR,Aperture AC,10.03,210641.0,163572.53333333333,147778038.09,,1.4336374512413184,0.0,,0.0,,,,,,0.5010020040080053,1.313131313131303,1.2108980827446945,1.2108980827446945,0.10102377112597473,-0.02655445,APUR,NASDAQ:APUR,NASDAQ,1640632.5093333332,ok,2,partial,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7684126028496889,0.6335540838852097,0.4962873770820791,0.5743527995183624,0.3071961298125378,0.99157134256472,0.02655445,0.9732770745428974,61.8151715833835,98.24242085538086,30.71961298125378,66.25765011106338,,,0.2698921597201982,,,,,,,0.7053125,0.9843556381660471,48.76023298600991,98.43556381660471,,0.8,76.00948508308538,fundamental_partial,98.4844068784611,98.4844068784611,53.0,83.0,Other,concentration_guard_keyword_v1,False,20.0,research_candidate,True,53.0,0.0,unchanged
2914.T,2914,JAPAN TOBACCO INC.,JP,Prime Market (Domestic),JPX,2914,TSE,2914,Japan Tobacco Inc.,6943.0,4213200.0,3354106.6666666665,12196793359375.0,19.815985046822863,2.805415579406504,3.87077997671711,14.4556042688872,0.381608563395463,56.8619020962024,25.215919974231,16.4283897459724,12.213093733122939,220.76485823124816,-1.0122611919019104,16.689075630252102,16.06486125041792,44.045643153526974,1.3263619538555376,0.28098106,2914,TSE:2914,TSE,23287562586.666664,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.391504329004329,0.7659632034632035,0.7564935064935064,0.8495670995670995,0.9840367965367965,0.6945346320346321,0.28098106,0.7253787878787878,69.08820346320346,70.99567099567099,98.40367965367966,73.96239177489177,0.05046430937635028,0.2826086956521739,0.8567774936061381,0.7127991675338189,0.8468223791417708,0.9141675284384695,0.8614270941054809,0.6778593913955928,0.9432819383259912,0.2199383350462487,0.4027921406411582,45.310817476818684,74.76016619721395,81.0570664860792,1.0,67.24174038455516,ok,98.46547314578005,98.46547314578005,31.0,84.0,Other,concentration_guard_keyword_v1,False,19.0,research_candidate,True,27.0,-4.0,unchanged
EXE,EXE,Expand Energy Corporation - Common Stock,US,NASDAQ,Nasdaq Trader,EXE,NASDAQ,EXE,Expand Energy Corporation,88.62,3935163.0,2995843.6666666665,20515865989.999996,7.649348743666543,1.0699677017535663,2.59535093658316,14.8927624708812,0.19206594538897503,48.6857778130708,21.5278329230525,22.0836972921464,42.486988006336276,2897.490297542044,-6.3906200485898355,-0.1802207704437898,-20.4416913546997,-12.257425742574252,2.5683166698564426,-0.38358524,EXE,NASDAQ:EXE,NASDAQ,265491665.74,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.47782460365241824,0.5841862331928557,0.23961468994581578,0.44451133855107366,0.9131223543640395,0.7539634758177804,0.38358524,0.7633112316656621,43.65342163355408,75.86373537417212,91.31223543640395,58.854822139136076,0.13073008350259535,0.9261744966442953,0.7977266103176917,0.6988454137267479,0.6395052746453256,0.7078687480089201,0.8087954110898662,0.8896082874716736,0.9953161592505855,0.836875,0.7050805452292441,85.35920356539957,71.20190785400207,94.24622233611295,1.0,75.91709587323194,ok,98.45526085689303,98.45526085689303,54.0,85.0,Other,concentration_guard_keyword_v1,False,21.0,research_candidate,True,63.0,9.0,unchanged
INVA,INVA,"Innoviva, Inc. - Common Stock",US,NASDAQ,Nasdaq Trader,INVA,NASDAQ,INVA,"Innoviva, Inc.",20.66,1368075.0,857102.9333333333,1492591675.9999998,5.033009330312554,1.2168380704222947,0.0,36.6756447235564,0.218653457254014,69.9800351698333,35.8254113063522,78.721369419874,18.167638381476397,1137.1609403254974,-2.085308056872044,-11.671654553227878,-9.026860413914576,8.394543546694656,2.0990892525900393,-0.17943873,INVA,NASDAQ:INVA,NASDAQ,17707746.60266667,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6606461970700381,0.3564118001204094,0.363435681316476,0.6401766004415012,0.5865752872404757,0.8422636965683323,0.17943873,0.8804500703234881,50.51675697371062,86.13568834459102,58.657528724047566,60.64260557898126,0.19868828654404644,0.9736017897091722,0.2698921597201982,0.9211032713277743,0.8155692979265188,0.8515450780503345,0.9920331421287444,0.726772418258336,0.9892940782870525,0.784375,0.6843246592317225,67.59563164764569,85.29150897330189,85.80332482726942,1.0,75.88031691843602,ok,98.42611483532497,98.42611483532497,55.0,86.0,Other,concentration_guard_keyword_v1,False,22.0,research_candidate,True,66.0,11.0,unchanged
8789.T,8789,FinTech Global Incorporated,JP,Standard Market(Domestic),JPX,8789,TSE,8789,Fintech Global Incorporated,163.0,562900.0,1758610.0,32412793869.0,6.364452774198586,2.1012416920384083,1.86335403726708,39.0055263646325,0.610025279130004,62.4510692682225,27.1422373107888,29.1473134887039,16.694470905085556,178.98692810457518,-4.117647058823529,35.833333333333336,31.451612903225808,34.710743801652896,2.315020980168463,0.66085845,8789,TSE:8789,TSE,286653430.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.17424242424242425,0.935064935064935,0.8751352813852814,0.8068181818181818,0.6823593073593074,0.32007575757575757,0.66085845,0.3793290043290043,69.78152056277057,34.970238095238095,68.23593073593074,60.84686147186147,0.15712269938650308,0.9721293199554069,0.3846547314578005,0.9739854318418314,0.8848451928299838,0.9301964839710445,0.9643226473629782,0.779118572927597,0.9333700440528634,0.3268242548818089,0.2926577042399172,56.12027687650053,80.92014920491509,85.62443084902303,1.0,67.0977564888598,ok,98.41432225063939,98.41432225063939,32.0,87.0,Other,concentration_guard_keyword_v1,False,20.0,research_candidate,True,40.0,8.0,unchanged
ATLO,ATLO,Ames National Corporation - Common Stock,US,NASDAQ,Nasdaq Trader,ATLO,NASDAQ,ATLO,Ames National Corporation,31.81,12667.0,34785.2,281748154.0,12.283750386160024,1.3221839269652367,2.76642565231059,11.3089170249334,0.222203451075352,,40.50411366674476,31.64698262199743,7.025835240998808,69.03394255874673,-0.28213166144200585,4.603748766853005,15.630679752817146,53.301204819277096,2.3248713078915886,-0.031515073,ATLO,NASDAQ:ATLO,NASDAQ,1106517.2119999998,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7256672687136263,0.6931567328918322,0.6815171583383504,0.872366044551475,0.2660753880266075,0.7997190447521574,0.031515073,0.9696604380148683,74.31768011238209,88.46897413835129,26.607538802660752,70.69898242241618,0.08140836215026721,0.7659955257270693,0.8125910813174002,0.5965362411802437,,0.8996495699267283,0.9069471000637349,0.45807704758821627,0.819672131147541,0.74875,0.6818463444857497,77.57788690148232,77.12448139141142,63.887458936787866,1.0,75.87108199819102,ok,98.39696881375693,98.39696881375693,56.0,88.0,Other,concentration_guard_keyword_v1,False,23.0,research_candidate,True,64.0,8.0,unchanged
DAC,DAC,Danaos Corporation Common Stock,US,NYSE,Nasdaq Trader,DAC,NYSE,DAC,Danaos Corporation,154.66,153689.0,123111.53333333334,2815363522.0,5.234850715704891,0.6939847594377619,2.32768653821285,14.1397151814653,0.298441459777871,55.1041975692448,48.4236486351999,51.2575078454962,2.4516030052364384,21.813076713752082,2.9556650246305405,24.705692630220934,38.92032695589688,66.6594827586207,2.0080295962885435,0.4661218,DAC,NYSE:DAC,NYSE,19040429.745333333,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8268111579369858,0.8828015251856312,0.8516957656030504,0.9016656632550673,0.5970570449506148,0.8609271523178808,0.4661218,0.7227245328511152,86.57435279951838,79.1825842584498,59.70570449506148,80.6961134185827,0.1910274149747834,0.9704697986577181,0.7732439522005247,0.6824887748556767,0.7013459439796289,0.942975469894871,0.9741873804971319,0.2994496600841696,0.5814653730344597,0.9425,0.6366171003717472,89.54045836194142,78.75229339198111,44.04575165593146,1.0,75.74587882836215,ok,98.36782279218886,98.36782279218886,57.0,89.0,Other,concentration_guard_keyword_v1,False,24.0,research_candidate,True,58.0,1.0,unchanged
4293.T,4293,"SEPTENI HOLDINGS CO.,LTD.",JP,Standard Market(Domestic),JPX,4293,TSE,4293,"Septeni Holdings Co., Ltd.",500.0,769500.0,377223.3333333333,105883580246.0,18.10610175629187,1.5658456739457718,5.34653465346535,8.79020025311131,0.00126150942219459,76.6208478599182,16.6410883722017,18.0210817884926,7.630496074998412,69.81932674923439,-1.1857707509881423,9.89010989010989,20.481927710843372,15.473441108545035,1.8510619682603808,0.164311,4293,TSE:4293,TSE,188611666.66666666,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.3717532467532468,0.6136363636363636,0.8046536796536796,0.6642316017316018,0.6260822510822511,0.4694264069264069,0.164311,0.8409090909090909,61.3568722943723,65.5167748917749,62.60822510822511,62.58455086580087,0.05523,0.3534002229654404,0.9774936061381074,0.41467221644120705,0.9505703422053232,0.8045501551189245,0.8769389865563598,0.5146904512067156,0.8105726872246696,0.45837615621788286,0.9245087900723888,59.64233284404769,79.42480980788406,66.26315692156925,1.0,67.05046412521887,ok,98.36317135549872,98.36317135549872,33.0,90.0,Other,concentration_guard_keyword_v1,False,21.0,research_candidate,True,28.0,-5.0,unchanged
VOXR,VOXR,Vox Royalty Corp. - common stock,US,NASDAQ,Nasdaq Trader,VOXR,NASDAQ,VOXR,Vox Royalty Corp.,5.4,400184.0,439868.73333333334,375274545.99999994,7.943512797881731,2.4565106630759153,1.01851851851852,49.3912860383666,0.0,65.6847291694523,29.2594269665006,144.324064188928,209.77405782935548,,-5.923344947735189,11.570247933884309,16.129032258064516,44.00000000000001,3.82504718235344,1.6458926,VOXR,NASDAQ:VOXR,NASDAQ,2375291.16,ok,6,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.49949829420028097,0.7868753762793498,0.687537627934979,0.8448725667268714,0.3460995766982463,0.5279951836243226,1.6458926,0.2770745428973277,70.46959662853702,40.253486326082516,34.60995766982463,57.536623209116534,0.12588888888888888,0.9181208053691275,0.6450014573010784,0.9528543938422065,0.7919243361222262,0.8002548582351067,0.9958572339069471,0.9747491097442538,,0.46781249999999996,0.9843556381660471,67.6978254223402,90.50492920545068,97.47491097442537,1.0,75.65413329502572,ok,98.33867677062081,98.33867677062081,58.0,91.0,Other,concentration_guard_keyword_v1,False,25.0,research_candidate,True,54.0,-4.0,unchanged
4477.T,4477,"BASE,Inc.",JP,Growth Market(Domestic),JPX,4477,TSE,4477,"BASE, Inc.",337.0,318000.0,1071646.6666666667,39744988922.0,17.856953614311,2.5496375467039507,1.48367952522255,15.3378732320587,0.0400762104986532,50.957326992867,9.11442038960497,9.16030534351145,34.67977528089888,578.2949358444453,8.360128617363344,32.15686274509804,19.50354609929078,2.121212121212121,1.6684723156663313,0.0925091,4477,TSE:4477,TSE,361144926.6666667,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8898809523809523,0.9201839826839827,0.7943722943722944,0.46645021645021645,0.7156385281385281,0.5395021645021645,0.0925091,0.9169372294372294,76.77218614718613,72.8219696969697,71.56385281385282,75.00338203463203,0.056000593471810085,0.36677814938684505,0.30025575447570335,0.740894901144641,0.8071700162954916,0.5449844881075491,0.6706308169596691,0.9365162644281217,0.9845814977973568,0.25128468653648506,0.7838676318510858,30.610619679967783,70.95095708716872,96.05488811127393,1.0,67.04049519066228,ok,98.31202046035806,98.31202046035806,34.0,92.0,Other,concentration_guard_keyword_v1,False,22.0,research_candidate,True,36.0,2.0,unchanged
FCAP,FCAP,"First Capital, Inc. - Common Stock",US,NASDAQ,Nasdaq Trader,FCAP,NASDAQ,FCAP,"First Capital, Inc.",61.15,14856.0,20459.3,204523824.0,11.079905780032615,1.435420064003538,2.02780049059689,13.8865680629257,0.0,,42.066134043497556,34.11932238496819,10.84163628999595,40.31831587511442,-1.0037234903674996,-4.0483288874941135,25.823045267489707,35.8586980670962,2.760284407366189,0.31528533,FCAP,NASDAQ:FCAP,NASDAQ,1251086.1949999998,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.699578567128236,0.5049167168372466,0.7792494481236203,0.8117599839454144,0.27837129610965533,0.7192454344772226,0.31528533,0.8016877637130801,69.88761790086294,76.04665990951514,27.837129610965533,65.11980515954137,0.09025347506132461,0.8223713646532439,0.7475954532206354,0.6760744066709429,,0.9079324625676968,0.9260675589547482,0.5849789575914536,0.7079290732686517,0.704375,0.9843556381660471,75.8113939291293,87.36075165898586,64.64540154300526,1.0,75.61225837718655,ok,98.28038472748469,98.28038472748469,60.0,94.0,Other,concentration_guard_keyword_v1,False,26.0,research_candidate,True,59.0,-1.0,unchanged
5195.T,5195,"Bando Chemical Industries,Ltd.",JP,Prime Market (Domestic),JPX,5195,TSE,5195,Bando Chemical Industries Ltd.,2527.0,98500.0,59453.333333333336,103575227074.0,9.688414159577038,1.09860550920361,4.8721071863581,12.1026118132928,0.052619753271348,30.4737934528576,8.57698530733653,8.71672087208067,6.09757154871208,397.2338511045532,2.7235772357723578,12.111801242236025,20.39066222010481,25.099009900990097,1.611622522653071,0.94657964,5195,TSE:5195,TSE,150238573.33333334,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7175324675324676,0.6812770562770563,0.8033008658008658,0.7478354978354979,0.5952380952380952,0.5622294372294372,0.94657964,0.23728354978354982,73.74864718614718,39.97564935064935,59.523809523809526,63.171672077922075,0.10321606648199445,0.8500557413600892,0.9595907928388747,0.6149843912591051,0.5095057034220533,0.5108583247156153,0.6499482936918304,0.4349422875131165,0.9741189427312775,0.6685508735868448,0.7595656670113754,82.60658025952695,60.89724760199958,70.4530615122197,1.0,67.02521374834505,ok,98.26086956521739,98.26086956521739,35.0,95.0,Other,concentration_guard_keyword_v1,False,23.0,research_candidate,True,46.0,11.0,unchanged
4540.T,4540,TSUMURA & CO.,JP,Prime Market (Domestic),JPX,4540,TSE,4540,Tsumura & Co.,3878.0,431200.0,525710.0,293253509521.0,9.562975944849397,0.8844377530451559,3.83511609705192,9.80950587134989,0.453015483551213,46.9800476847785,17.7603212448237,15.1622537332162,10.375795719596448,19.95827279052266,2.5925925925925926,4.051515964582775,0.46632124352331605,4.219295888202097,1.1084296478427238,0.3705011,4540,TSE:4540,TSE,2038703380.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7121212121212122,0.4069264069264069,0.4499458874458874,0.5075757575757576,0.8798701298701299,0.7962662337662337,0.3705011,0.6228354978354979,51.91423160173161,70.95508658008657,87.98701298701299,62.08536255411256,0.10456995874161938,0.8561872909698997,0.852685421994885,0.4791883454734651,0.7718631178707225,0.8241985522233712,0.8417786970010341,0.621196222455404,0.4955947136563877,0.8150051387461459,0.35884177869700107,84.12926172369768,65.51740982531187,55.83954680558958,1.0,67.00997497564303,ok,98.20971867007673,98.20971867007673,36.0,98.0,Other,concentration_guard_keyword_v1,False,24.0,research_candidate,True,45.0,9.0,unchanged
DCOM,DCOM,"Dime Commercial Bancshares, Inc. Common Stock",US,NYSE,Nasdaq Trader,DCOM,NYSE,DCOM,"Dime Commercial Bancshares, Inc.",40.21,232317.0,271603.2000000004,1775536577.0,14.598460644786524,1.321948119536197,2.4869435463815,8.57757951821843,0.431325865398275,,37.10640724988254,25.97081253423772,14.800894552823221,226.31204833550527,-0.6424511984185768,0.5250000000000021,21.99635922330097,31.405228758169933,1.7487815790848258,0.3145385,DCOM,NYSE:DCOM,NYSE,10921164.672000017,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7120208709612683,0.6072646999799318,0.7465382299819386,0.7876781055589003,0.5254988913525499,0.9139072847682119,0.3145385,0.8024914607193088,71.33754766205098,85.81993727437603,52.54988913525499,72.13999628611285,0.06850037304153195,0.6778523489932886,0.7878169629845526,0.5035279025016036,,0.866199426568971,0.8444869343530912,0.6717384266752995,0.9504851120776179,0.7490625,0.5542131350681536,73.8243937325947,69.21068496229547,81.11117693764587,1.0,75.55462780171577,ok,98.16380064121248,98.16380064121248,64.0,100.0,Other,concentration_guard_keyword_v1,False,27.0,research_candidate,True,61.0,-3.0,unchanged
4503.T,4503,Astellas Pharma Inc.,JP,Prime Market (Domestic),JPX,4503,TSE,4503,Astellas Pharma Inc.,2399.0,5627600.0,5794860.0,4247988543579.0,11.813439252133954,2.214171502433226,3.3064857990674,21.3071306050148,0.303636305609862,74.7099520085826,21.80551494593,16.0409169152709,16.934354005387167,348.7273370087614,-0.8267879288962381,11.581395348837209,-5.921568627450981,42.925230860887694,1.631905029621951,0.84485567,4503,TSE:4503,TSE,13901869140.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.4069264069264069,0.6669372294372294,0.27895021645021645,0.8444264069264069,0.9745670995670995,0.5524891774891775,0.84485567,0.28409090909090906,54.93100649350649,41.82900432900433,97.45670995670996,58.034361471861466,0.08464935389745727,0.717391304347826,0.7519181585677749,0.8699271592091571,0.9440521455730582,0.8846949327817993,0.859358841778697,0.7854144805876181,0.9691629955947136,0.30678314491264136,0.45760082730093077,59.20308692760807,80.31267813287286,87.72887380911658,1.0,66.93871765032017,ok,98.15856777493606,98.15856777493606,37.0,101.0,Other,concentration_guard_keyword_v1,False,25.0,research_candidate,True,43.0,6.0,unchanged
IMPP,IMPP,Imperial Petroleum Inc. - Common Shares,US,NASDAQ,Nasdaq Trader,IMPP,NASDAQ,IMPP,Imperial Petroleum Inc.,5.09,513832.0,498222.2666666674,232213199.0,2.663526949241235,0.3873128780390554,0.0,16.9887229966927,0.00044897179222086903,37.3499408880823,34.1803149857396,36.3277562517343,89.03483441496728,77.81706522750535,-3.231939163498098,4.732510288065834,13.870246085011189,11.868131868131869,4.53706344532941,-0.3255005,IMPP,NASDAQ:IMPP,NASDAQ,2535951.337333337,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6120810756572346,0.6955649207304836,0.6606461970700381,0.6684728075456552,0.35214674460794193,0.42002809552478426,0.3255005,0.7948563391601366,65.91912502508528,60.744221734246054,35.21467446079419,60.01973161773181,0.3754420432220039,0.9919463087248322,0.2698921597201982,0.7472738935214881,0.4990905783921426,0.8378464479133482,0.9394518801784576,0.9465846552282292,0.8434258949481432,0.9834375,0.9640644361833953,74.84253228150101,79.75454472377663,89.50052750881864,1.0,75.54887676698284,ok,98.13465461964442,98.13465461964442,65.0,102.0,Other,concentration_guard_keyword_v1,False,28.0,research_candidate,True,43.0,-22.0,rank_down
2674.T,2674,"HARD OFF CORPORATION Co.,Ltd.",JP,Prime Market (Domestic),JPX,2674,TSE,2674,"Hard Off Corporation Co., Ltd.",2607.0,26300.0,62096.666666666664,36046414784.0,10.565777741752452,1.8246140008784322,3.273007316134,18.2975270369949,0.33221137003741297,67.9261474654968,8.73672788463164,8.19572258490796,23.514475904424362,56.51900316032129,-3.83622279601623,-1.7709118311981915,30.284857571214392,40.23668639053255,1.7318487400206493,0.1913246,2674,TSE:2674,TSE,161886010.0,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.19128787878787878,0.20535714285714285,0.8679653679653679,0.8341450216450217,0.604978354978355,0.5132575757575757,0.1913246,0.8108766233766234,52.46888528138528,66.20670995670996,60.497835497835496,57.10768398268398,0.0946451860375911,0.8021181716833891,0.7437340153452685,0.8210197710718002,0.9141770776751765,0.5196483971044468,0.6116856256463289,0.8725078698845751,0.7615638766519823,0.3895169578622816,0.437952430196484,64.51230482969798,66.08966603388473,81.70358732682787,1.0,66.79254946697553,ok,98.1074168797954,98.1074168797954,38.0,103.0,Other,concentration_guard_keyword_v1,False,26.0,research_candidate,True,38.0,0.0,unchanged
6418.T,6418,"JAPAN CASH MACHINE CO.,LTD.",JP,Prime Market (Domestic),JPX,6418,TSE,6418,"Japan Cash Machine Co., Ltd.",1294.0,267900.0,154526.66666666666,37621564934.0,5.658730450267019,0.945540657809859,3.15457413249211,18.3146182447442,0.234374924232244,41.4230607094702,10.7536825182339,18.1239811038258,-3.1078651075303063,227.1363275466192,4.186795491143317,31.370558375634516,22.88698955365622,29.27072927072927,2.0475144086742296,0.79745555,6418,TSE:6418,TSE,199957506.66666666,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7876082251082251,0.9158549783549783,0.8233225108225108,0.7778679653679653,0.6341991341991342,0.4053030303030303,0.79745555,0.30979437229437234,82.616341991342,35.75487012987013,63.41991341991342,68.02150974025975,0.1767180834621329,0.9827201783723523,0.7265984654731458,0.8215400624349636,0.7028788701792504,0.6313340227507755,0.8795243019648397,0.10283315844700944,0.9449339207048458,0.7774922918807811,0.5180972078593589,82.89369785754265,71.06748930378377,52.388353957592756,1.0,66.72364940003199,ok,98.05626598465473,98.05626598465473,39.0,106.0,Other,concentration_guard_keyword_v1,False,27.0,research_candidate,True,42.0,3.0,unchanged
AFL,AFL,AFLAC Incorporated Common Stock,US,NYSE,Nasdaq Trader,AFL,NYSE,AFL,AFLAC Incorporated,114.01,1600456.0,2196615.3666666667,57158153297.99999,12.218018925551638,1.8890974998662007,2.11384966231032,16.9077757685353,0.287971760358934,,33.3610050362499,26.9079639160994,13.570081709616593,110.97696081756314,-3.504020313161236,-4.442209370547312,4.856065483307276,5.379425085497742,1.428300366454632,-0.021841351,AFL,NYSE:AFL,NYSE,250436117.9536667,ok,7,ok,2026-09-25T12:47:50.859922+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.6016455950230785,0.4956853301224162,0.5540838852097131,0.6156933574152117,0.908687764563596,0.9538430664258479,0.021841351,0.9772955595740406,56.67770419426048,96.55693129999443,90.8687764563596,71.77617181000883,0.08184632926936233,0.7691275167785235,0.7540075779656077,0.7443874278383579,,0.8321121376234469,0.8524537922243467,0.6487536419553254,0.9100033456005353,0.5846875,0.6428128872366791,70.2607531581377,76.79415612307076,77.93784937779303,1.0,75.33649251999896,ok,98.04721655494025,98.04721655494025,68.0,107.0,Other,concentration_guard_keyword_v1,False,29.0,research_candidate,True,55.0,-13.0,unchanged
